AREA_2,CODE_2,NAME_2,adm0,adm1,adm2,adm3,islands,province,regency,district,residency,government,division,subdivision,nativemen,nativewomen,nativetotal,eurmen,eurwomen,eurtotal,chinesemen,chinesewomen,chinesetotal,othermen,otherwomen,othertotal,totalmen,totalwomen,total
BALI EN LOMBOK,8,West-Lombok,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. BALI EN LOMBOK,Div. LOMBOK,West-Lombok,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. BALI EN LOMBOK,,Div. LOMBOK,West-Lombok,109919,114123,224042,60,53,113,1360,935,2295,260,212,472,111599,115323,226922
BALI EN LOMBOK,9,Midden-Lombok,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. BALI EN LOMBOK,Div. LOMBOK,Midden-Lombok,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. BALI EN LOMBOK,,Div. LOMBOK,Midden-Lombok,103326,106515,209841,7,7,14,181,107,288,97,112,209,103611,106741,210352
BALI EN LOMBOK,1,Boeleleng,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. BALI EN LOMBOK,Div. SINGARADJA,Boeleleng,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. BALI EN LOMBOK,,Div. SINGARADJA,Boeleleng,81254,86449,167703,108,89,197,1276,979,2255,272,211,483,82910,87728,170638
BALI EN LOMBOK,2,Djembrana,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. BALI EN LOMBOK,Div. SINGARADJA,Djembrana,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. BALI EN LOMBOK,,Div. SINGARADJA,Djembrana,23639,23080,46719,12,8,20,161,136,297,105,120,225,23917,23344,47261
BALI EN LOMBOK,3,Tabanan,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. BALI EN LOMBOK,Div. ZUID-BALI,Tabanan,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. BALI EN LOMBOK,,Div. ZUID-BALI,Tabanan,86680,89098,175778,1,0,1,619,649,1268,67,52,119,87367,89799,177166
BALI EN LOMBOK,4,Badoeng,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. BALI EN LOMBOK,Div. ZUID-BALI,Badoeng,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. BALI EN LOMBOK,,Div. ZUID-BALI,Badoeng,95073,95818,190891,94,64,158,1052,640,1692,178,73,251,96397,96595,192992
BALI EN LOMBOK,7,Karangasem,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. BALI EN LOMBOK,Div. ZUID-BALI,Karangasem,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. BALI EN LOMBOK,,Div. ZUID-BALI,Karangasem,93345,96835,190180,1,1,2,333,244,577,71,58,129,93750,97138,190888
BALI EN LOMBOK,6,Kloengkoeng,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. BALI EN LOMBOK,Div. ZUID-BALI,Kloengkoeng,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. BALI EN LOMBOK,,Div. ZUID-BALI,Kloengkoeng,77143,80060,157203,9,7,16,388,314,702,59,46,105,77599,80427,158026
BALI EN LOMBOK,5,Gianjar,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. BALI EN LOMBOK,Div. ZUID-BALI,Gianjar,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. BALI EN LOMBOK,,Div. ZUID-BALI,Gianjar,81208,82355,163563,6,3,9,403,435,838,11,1,12,81628,82794,164422
AMBOINA,10,Babar-eilanden,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. AMBOINA,Babar-eilanden,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. AMBOINA,Babar-eil,5510,6082,11592,2,1,3,47,35,82,15,20,35,5574,6138,11712
AMBOINA,2,Amboina,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. AMBOINA,Amboina,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. AMBOINA,Amboina,31622,30895,62517,988,1137,2125,772,469,1241,426,512,938,33808,33013,66821
AMBOINA,7,Oost-Seran,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. AMBOINA,Oost-Seran,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. AMBOINA,Oost-Seran,19463,18117,37580,19,21,40,223,123,346,196,213,409,19901,18474,38375
AMBOINA,4,West-Seran,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. AMBOINA,West-Seran,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. AMBOINA,West-Seran,16600,14842,31442,54,42,96,183,110,293,87,101,188,16924,15095,32019
AMBOINA,12,Larat,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. AMBOINA,Larat,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. AMBOINA,Larat,7672,7281,14953,16,8,24,69,31,100,3,3,6,7760,7323,15083
AMBOINA,9,Kisar,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. AMBOINA,Kisar,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. AMBOINA,Kisar,14027,15045,29072,8,11,19,84,62,146,0,0,0,14119,15118,29237
AMBOINA,3,Saparoea,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. AMBOINA,Saparoea,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. AMBOINA,Saparoea,19004,20742,39746,124,166,290,156,79,235,62,62,124,19346,21049,40395
AMBOINA,13,Kai-eilanden,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. AMBOINA,Kai-eilanden,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. AMBOINA,Kai-eil.,25590,24422,50012,42,28,70,167,114,281,149,136,285,25948,24700,50648
AMBOINA,5,Amahai,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. AMBOINA,Amahai,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. AMBOINA,Amahai,8373,7495,15868,29,13,42,148,75,223,26,40,66,8576,7623,16199
AMBOINA,6,Wahai,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. AMBOINA,Wahai,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. AMBOINA,Wahai,6980,6211,13191,13,9,22,61,46,107,52,64,116,7106,6330,13436
AMBOINA,14,Aroe-eilanden,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. AMBOINA,Aroe-eilanden,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. AMBOINA,Aroe-eil.,8964,8345,17309,134,37,171,346,272,618,40,38,78,9484,8692,18176
AMBOINA,1,Boeroe,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. AMBOINA,Boeroe,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. AMBOINA,Boeroe,10496,8387,18883,26,25,51,253,195,448,119,124,243,10894,8731,19625
AMBOINA,16,Zuid-Nieuw-Guinee,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. AMBOINA,Zuid-Nieuw-Guinee,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. AMBOINA,Zuid-Nw.-Guinee,8085,7382,15817,41,34,75,266,154,420,17,17,34,8409,7587,15996
AMBOINA,11,Saumlakki,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. AMBOINA,Saumlakki,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. AMBOINA,Saumlakki,8276,8350,16626,15,11,26,55,57,112,0,0,0,8346,8418,16764
AMBOINA,15,Boven-Digoel,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. AMBOINA,Boven-Digoel,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. AMBOINA,Boven-Digoel,1829,857,2686,29,22,51,24,6,30,2,1,3,1884,886,2770
AMBOINA,8,Banda,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. AMBOINA,Banda,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. AMBOINA,Banda,6412,5619,12031,232,310,542,85,61,146,153,164,317,6882,6154,13036
TERNATE,3,Djailolo,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. TERNATE,Djailolo,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. TERNATE,Djailolo,16309,15367,31676,14,8,22,176,92,268,20,23,43,16519,15490,32009
TERNATE,2,Tobelo,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. TERNATE,Tobelo,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. TERNATE,Tobelo,17341,16110,33451,43,39,82,287,175,462,24,18,42,17695,16342,34037
TERNATE,9,West-Nieuw-Guinee,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. TERNATE,West-Nieuw-Guinee,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. TERNATE,West-Nw.-Guinee,23171,20608,43779,19,11,30,353,213,566,49,49,98,23592,20881,44473
TERNATE,7,Sorong,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. TERNATE,Sorong,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. TERNATE,Sorong,9954,8743,18697,14,11,25,107,87,194,17,19,36,10092,8860,18952
TERNATE,8,Manokwari,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. TERNATE,Manokwari,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. TERNATE,Manokwari,16117,15011,31128,40,26,66,106,50,156,0,2,2,16263,15089,31352
TERNATE,11,Jappen-groep,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. TERNATE,Jappen-groep,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. TERNATE,Jappen-groep,14412,14082,28494,5,3,8,111,71,182,0,0,0,14528,14156,28684
TERNATE,12,Hollandia,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. TERNATE,Hollandia,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. TERNATE,Hollandia,15795,14360,165155,28,29,57,64,33,97,8,6,14,15895,14428,30323
TERNATE,10,Schouten-eilanden,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. TERNATE,Schouten-eilanden,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. TERNATE,Schouten-eil.,13198,12194,25392,8,10,18,49,28,77,0,0,0,13255,12232,25487
TERNATE,1,Soela-eilanden,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. TERNATE,Soela-eilanden,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. TERNATE,Soela-eil.,10414,9503,19917,14,7,21,72,30,102,49,48,97,10549,9588,20137
TERNATE,5,Weda,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. TERNATE,Weda,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. TERNATE,Weda,8950,8452,17402,19,16,35,147,74,221,16,23,39,9132,8565,17697
TERNATE,4,Ternate,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. TERNATE,Ternate,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. TERNATE,Ternate,27147,27152,54299,220,222,442,633,577,1210,373,349,722,28373,28300,56673
TERNATE,6,Batjan,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. DER MOLUKKEN,Div. TERNATE,Batjan,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. DER MOLUKKEN,,Div. TERNATE,Batjan,9386,8027,17413,26,21,47,231,132,363,58,53,111,9701,8233,17934
MANADO,6,Paloe,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. MANADO,Div. DONGGALA,Paloe,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. MANADO,,Div. DONGGALA,Paloe,33362,35535,68897,37,30,67,261,172,433,129,84,213,33789,35821,69610
MANADO,7,Donggala,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. MANADO,Div. DONGGALA,Donggala,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. MANADO,,Div. DONGGALA,Donggala,26660,26117,52777,27,27,54,476,222,698,264,262,526,27427,26628,54055
MANADO,8,Toli-Toli,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. MANADO,Div. DONGGALA,Toli-Toli,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. MANADO,,Div. DONGGALA,Toli-Toli,12832,11498,24330,3,1,4,420,192,612,169,159,328,13424,11850,25274
MANADO,9,Boeol,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. MANADO,Div. DONGGALA,Boeol,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. MANADO,,Div. DONGGALA,Boeol,11897,11157,23054,1,0,1,275,154,429,159,131,290,12332,11442,23774
MANADO,10,Boalemo,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. MANADO,Div. GORONTALO,Boalemo,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. MANADO,,Div. GORONTALO,Boalemo,12701,11967,24668,8,3,11,93,55,148,34,16,50,12836,12041,24877
MANADO,11,Gorontalo,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. MANADO,Div. GORONTALO,Gorontalo,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. MANADO,,Div. GORONTALO,Gorontalo,76250,82138,158388,131,146,277,758,632,1390,544,562,1106,77683,83478,161161
MANADO,12,Bolaäng-Mongondow,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. MANADO,Div. MANADO,Bolaäng-Mongondow,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. MANADO,,Div. MANADO,Bolaäng-Mongondow,35755,34878,70633,70,54,124,501,358,859,215,158,373,36541,35448,71989
MANADO,13,Amoerang,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. MANADO,Div. MANADO,Amoerang,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. MANADO,,Div. MANADO,Amoerang,58066,57187,115253,110,104,214,971,846,1817,63,54,117,59210,58191,117401
MANADO,15,Manado,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. MANADO,Div. MANADO,Manado,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. MANADO,,Div. MANADO,Manado,37191,36287,73478,866,841,1707,3406,2756,6162,343,305,648,41806,40189,81995
MANADO,14,Tondano,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. MANADO,Div. MANADO,Tondano,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. MANADO,,Div. MANADO,Tondano,53304,52536,105840,205,198,403,988,889,1877,121,127,248,54618,53750,108368
MANADO,5,Parigi,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. MANADO,Div. POSO,Parigi,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. MANADO,,Div. POSO,Parigi,22056,20289,42345,8,8,16,201,130,331,164,147,311,22429,20574,43003
MANADO,4,Poso,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. MANADO,Div. POSO,Poso,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. MANADO,,Div. POSO,Poso,32106,28246,60352,37,23,60,363,233,596,162,123,285,32668,28625,61293
MANADO,1,Banggai,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. MANADO,Div. POSO,Banggai,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. MANADO,,Div. POSO,Banggai,25437,23765,49202,33,22,55,363,212,575,3,1,4,25836,24000,49836
MANADO,2,Loewoek,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. MANADO,Div. POSO,Loewoek,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. MANADO,,Div. POSO,Loewoek,23343,20947,44290,22,15,37,564,371,935,211,206,417,24140,21539,45679
MANADO,3,Kolonodale,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. MANADO,Div. POSO,Kolonodale,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. MANADO,,Div. POSO,Kolonodale,20921,20249,41170,13,10,23,202,144,346,38,34,72,21174,20437,41611
MANADO,16,Sangihe-eilanden,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. MANADO,Div. SANGIHEEN TALAUDEILANDEN,Sangihe-eilanden,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. MANADO,,Div. SANGIHEEN TALAUDEILANDEN,Sangihe-eilanden,65933,66215,132148,32,30,62,1435,1162,2597,60,37,97,67460,67444,134904
MANADO,17,Talaud-eilanden,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. MANADO,Div. SANGIHEEN TALAUDEILANDEN,Talaud-eilanden,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. MANADO,,Div. SANGIHEEN TALAUDEILANDEN,Talaud-eilanden,11271,12290,23561,20,11,31,126,91,217,13,3,16,11430,12395,23825
TIMOR EN ONDERHOORIGHEDEN,8,Maoemere,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. TIMOR EN ONDERH,Div. FLORES,Maoemere,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. TIMOR EN ONDERH,,Div. FLORES,Maoemere,61317,61726,123043,19,16,35,159,88,247,2,0,2,61497,61830,123327
TIMOR EN ONDERHOORIGHEDEN,9,Oost-Flores en Solor-eilanden,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. TIMOR EN ONDERH,Div. FLORES,Oost-Flores en Solor-eilanden,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. TIMOR EN ONDERH,,Div. FLORES,Oost-Flores en Solor-eil,64530,66972,131502,48,38,86,142,92,234,8,3,11,64728,67105,131833
TIMOR EN ONDERHOORIGHEDEN,5,Manggarai,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. TIMOR EN ONDERH,Div. FLORES,Manggarai,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. TIMOR EN ONDERH,,Div. FLORES,Manggarai,76932,77913,154845,31,13,44,203,111,314,15,19,34,77181,78056,155237
TIMOR EN ONDERHOORIGHEDEN,10,Alor,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. TIMOR EN ONDERH,Div. FLORES,Alor,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. TIMOR EN ONDERH,,Div. FLORES,Alor,44864,45500,90364,14,9,23,132,70,202,16,11,27,45026,45590,90616
TIMOR EN ONDERHOORIGHEDEN,6,Ngada,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. TIMOR EN ONDERH,Div. FLORES,Ngada,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. TIMOR EN ONDERH,,Div. FLORES,Ngada,48630,51414,100044,23,10,33,79,66,145,15,12,27,48747,51502,100249
TIMOR EN ONDERHOORIGHEDEN,7,Endeh,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. TIMOR EN ONDERH,Div. FLORES,Endeh,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. TIMOR EN ONDERH,,Div. FLORES,Endeh,56866,58580,115446,64,31,95,234,179,413,48,36,84,57212,58826,116038
TIMOR EN ONDERHOORIGHEDEN,4,Oost-Soemba,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. TIMOR EN ONDERH,Div. SOEMBA,Oost-Soemba,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. TIMOR EN ONDERH,,Div. SOEMBA,Oost-Soemba,37832,35884,73716,34,23,57,168,89,257,123,105,228,38157,36101,74258
TIMOR EN ONDERHOORIGHEDEN,3,West-Soemba,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. TIMOR EN ONDERH,Div. SOEMBA,West-Soemba,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. TIMOR EN ONDERH,,Div. SOEMBA,West-Soemba,54902,52975,107877,16,16,32,57,34,91,30,38,68,55005,53063,108068
TIMOR EN ONDERHOORIGHEDEN,2,Bima,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. TIMOR EN ONDERH,Div. SOEMBAWA,Bima,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. TIMOR EN ONDERH,,Div. SOEMBAWA,Bima,100499,97455,197954,26,10,36,429,276,705,474,492,966,101428,98233,199661
TIMOR EN ONDERHOORIGHEDEN,1,Soembawa,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. TIMOR EN ONDERH,Div. SOEMBAWA,Soembawa,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. TIMOR EN ONDERH,,Div. SOEMBAWA,Soembawa,56717,56616,113333,25,20,45,360,245,605,621,578,1199,57723,57459,115182
TIMOR EN ONDERHOORIGHEDEN,12,Koepang,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. TIMOR EN ONDERH,Div. TIMOR EN EILANDEN,Koepang,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. TIMOR EN ONDERH,,Div. TIMOR EN EILANDEN,Koepang,42027,39466,81493,169,190,359,679,717,1396,133,132,265,43008,40505,83513
